0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
8.165170	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006342	
8.165782	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006320	
8.166395	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006298	
8.167007	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006277	
8.167619	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006255	
8.168231	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006234	
8.168843	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006212	
8.169455	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006191	
8.170067	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006170	
8.170679	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006149	
8.171291	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006128	
8.171903	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006106	
8.172515	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006086	
8.173127	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006065	
8.173738	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006044	
8.174350	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006023	
8.174962	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.006002	
8.175573	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005982	
8.176185	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005961	
8.176796	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005941	
8.177408	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005920	
8.178019	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005900	
8.178631	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005880	
8.179242	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005860	
8.179853	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005840	
8.180465	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005820	
8.181076	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005800	
8.181687	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005780	
8.182298	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005760	
8.182909	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005740	
8.183520	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005720	
8.184131	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005701	
8.184742	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005681	
8.185353	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005662	
8.185964	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005642	
8.186574	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005623	
8.187185	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005604	
8.187796	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005584	
8.188406	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005565	
8.189017	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005546	
8.189628	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005527	
8.190238	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005508	
8.190849	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005489	
8.191459	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005471	
8.192069	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005452	
8.192680	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005433	
8.193290	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005415	
8.193900	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005396	
8.194510	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005377	
8.195120	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005359	
8.195731	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005341	
8.196341	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005322	
8.196951	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005304	
8.197561	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005286	
8.198171	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005268	
8.198780	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005250	
8.199390	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005232	
8.200000	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005214	
8.200610	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005196	
8.201219	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005178	
8.201829	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005161	
8.202439	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005143	
8.203048	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005125	
8.203658	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005108	
8.204267	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005090	
8.204877	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005073	
8.205486	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005055	
8.206095	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005038	
8.206705	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005021	
8.207314	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.005004	
8.207923	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004987	
8.208532	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004969	
8.209141	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004952	
8.209750	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004935	
8.210359	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004919	
8.210968	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004902	
8.211577	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004885	
8.212186	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004868	
8.212795	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004852	
8.213404	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004835	
8.214012	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004818	
8.214621	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004802	
8.215230	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004786	
8.215838	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004769	
8.216447	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004753	
8.217055	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004737	
8.217664	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004720	
8.218272	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004704	
8.218881	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004688	
8.219489	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004672	
8.220097	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004656	
8.220706	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004640	
8.221314	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004624	
8.221922	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004609	
8.222530	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004593	
8.223138	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004577	
8.223746	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004561	
8.224354	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004546	
8.224962	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004530	
8.225570	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004515	
8.226178	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004499	
8.226786	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004484	
8.227393	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004469	
8.228001	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004453	
8.228609	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004438	
8.229216	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004423	
8.229824	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004408	
8.230431	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004393	
8.231039	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004378	
8.231646	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004363	
8.232254	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004348	
8.232861	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004333	
8.233468	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004318	
8.234076	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004304	
8.234683	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004289	
8.235290	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004274	
8.235897	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004260	
8.236504	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004245	
8.237111	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004231	
8.237718	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004216	
8.238325	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004202	
8.238932	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004188	
8.239539	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004173	
8.240146	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004159	
8.240752	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004145	
8.241359	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004131	
8.241966	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004117	
8.242572	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004102	
8.243179	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004088	
8.243786	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004075	
8.244392	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004061	
8.244998	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004047	
8.245605	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004033	
8.246211	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004019	
8.246818	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.004006	
8.247424	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003992	
8.248030	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003978	
8.248636	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003965	
8.249242	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003951	
8.249848	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003938	
8.250455	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003924	
8.251061	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003911	
8.251666	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003898	
8.252272	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003884	
8.252878	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003871	
8.253484	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003858	
8.254090	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003845	
8.254696	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003832	
8.255301	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003819	
8.255907	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003805	
8.256513	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003793	
8.257118	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003780	
8.257724	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003767	
8.258329	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003754	
8.258935	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003741	
8.259540	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003728	
8.260145	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003716	
8.260751	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003703	
8.261356	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003690	
8.261961	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003678	
8.262566	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003665	
8.263171	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003653	
8.263776	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003640	
8.264381	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003628	
8.264986	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003616	
8.265591	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003603	
8.266196	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003591	
8.266801	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003579	
8.267406	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003567	
8.268011	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003554	
8.268615	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003542	
8.269220	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003530	
8.269825	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003518	
8.270429	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003506	
8.271034	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003494	
8.271638	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003483	
8.272243	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003471	
8.272847	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003459	
8.273452	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003447	
8.274056	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003435	
8.274660	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003424	
8.275264	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003412	
8.275869	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003400	
8.276473	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003389	
8.277077	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003377	
8.277681	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003366	
8.278285	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003354	
8.278889	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003343	
8.279493	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003332	
8.280097	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003320	
8.280700	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003309	
8.281304	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003298	
8.281908	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003287	
8.282512	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003275	
8.283115	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003264	
8.283719	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003253	
8.284323	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003242	
8.284926	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003231	
8.285530	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003220	
8.286133	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003209	
8.286736	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003198	
8.287340	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003187	
8.287943	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003177	
8.288546	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003166	
8.289150	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003155	
8.289753	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003144	
8.290356	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003134	
8.290959	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003123	
8.291562	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003112	
8.292165	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003102	
8.292768	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003091	
8.293371	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003081	
8.293974	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003070	
8.294577	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003060	
8.295179	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003050	
8.295782	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003039	
8.296385	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003029	
8.296987	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003019	
8.297590	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.003008	
8.298193	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002998	
8.298795	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002988	
8.299398	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002978	
8.300000	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002968	
8.300602	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002958	
8.301205	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002948	
8.301807	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002938	
8.302409	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002928	
8.303012	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002918	
8.303614	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002908	
8.304216	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002898	
8.304818	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002888	
8.305420	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002878	
8.306022	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002869	
8.306624	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002859	
8.307226	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002849	
8.307828	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002840	
8.308429	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002830	
8.309031	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002820	
8.309633	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002811	
8.310235	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002801	
8.310836	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002792	
8.311438	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002782	
8.312039	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002773	
8.312641	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002763	
8.313242	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002754	
8.313844	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002745	
8.314445	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002735	
8.315047	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002726	
8.315648	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002717	
8.316249	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002708	
8.316850	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002699	
8.317452	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002689	
8.318053	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002680	
8.318654	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002671	
8.319255	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002662	
8.319856	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002653	
8.320457	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002644	
8.321058	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002635	
8.321658	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002626	
8.322259	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002617	
8.322860	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002609	
8.323461	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002600	
8.324062	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002591	
8.324662	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002582	
8.325263	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002573	
8.325863	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002565	
8.326464	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002556	
8.327064	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002547	
8.327665	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002539	
8.328265	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002530	
8.328865	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002522	
8.329466	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002513	
8.330066	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002505	
8.330666	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002496	
8.331266	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002488	
8.331867	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002479	
8.332467	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002471	
8.333067	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002463	
8.333667	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002454	
8.334267	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002446	
8.334867	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002438	
8.335466	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002429	
8.336066	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002421	
8.336666	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002413	
8.337266	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002405	
8.337865	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002397	
8.338465	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002389	
8.339065	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002381	
8.339664	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002373	
8.340264	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002365	
8.340863	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002357	
8.341463	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002349	
8.342062	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002341	
8.342661	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002333	
8.343261	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002325	
8.343860	-nan	-nan	0.000000	-nan	-nan	0.000000	0.000000	0.000000	0.002317	
